LineOfBusiness,BudgetGroup,BudgetLine,D1,D2,D3,D4,D5,D6,D7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-03 00:00:00.000,87146,40406,1,5,,14531,14531,NASHUA KIMBERLEY,,NASHUA KIMBERLEY,P O BOX 1324,,KIMBERLEY,8300,Cash,24978,Not Applicable,2019-06-03 00:00:00.000,14531,NASHUA KIMBERLEY,,,,MEMORIAL ROAD N12 SO,KIMBERLEY,MONIQUE/HERMAN,MARLIB,,,,KMB,NASHUA KIMBERLEY,FRA,FRANCHISE ACOUNTS,0,Business Accounts,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,ANINE,0,0,0,,FRA,FRANCHISE ACCOUNTS,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC305BL,BLACK PRINT CART: MPC305SPF,Non,None,99,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,1,1,1,0,798.0,798.0,1.0,0,0,0.0,0,798.0,798.0,0.0,0.0,798.0,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,88132,40763,1,20,,18420,18420,DEVOTED FINANCIAL ADVICE(PTY)L,RAMPIE & HENCO MANDAGE AGENT,DEVOTED FINANCIAL ADVICE(PTY)L,P O BOX 2740,,UPINGTON,8800,Cash,0,Not Applicable,2019-06-28 00:00:00.000,18420,RAMPIE & HENCO MANDATE AGENT,RAMPIE & HENCO MANDAGE AGENT,,33 1S,T AVENUE OOSTERVILLE,UPINGTON,INTEREST,UPPPROCESS,Interest Charged at 15.50%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,200,SERVICE,200,SERVICE,,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES - INVOICE ONLY,INTEREST,Refer Invoice # 083379,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,24.63,0.0,,0,0,0.0,0,0.0,24.63,24.63,0.0,24.63,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,88136,40767,1,18,,19833,19833,NOV-U TRUST,,NOV-U TRUST,P O BOX 26767,LANGENHOVEN PARK,BLOEMFONTEIN,9300,Cash,0,Not Applicable,2019-06-28 00:00:00.000,19833,NOV-U TRUST,,,1,SOUTPANBERG AVENUE,BLOEMFONTEIN,INTEREST,UPPPROCESS,Interest Charged at 15.50%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,200,SERVICE,200,SERVICE,,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES - INVOICE ONLY,INTEREST,Refer Invoice # 085881,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,0.2,0.0,,0,0,0.0,0,0.0,0.2,0.2,0.0,0.2,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-12 00:00:00.000,87230,40480,1,2,,19395,19395,BDP ASSIST NINE(PTY)LTD,K & B  OK GROCER,BDP ASSIST NINE(PTY)LTD,P O BOX 25,,KAKAMAS,8870,Cash,0,,2019-06-12 00:00:00.000,19395,K AND B OK GROCER,K & B  OK GROCER,,9,STANLEY STREET,KIMBERLEY,INTEREST,ANINE,CUSTOMER REFUSE TO PAY INTREST,ADDED TO ACCOUNT,INTEREST ON OVERDUE TRXS,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,86013,N,999,None,999_None,200,SERVICE,200,SERVICE,LINDEMIEC,110619,0,997,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES - INVOICE ONLY,INTEREST,Refer Invoice # 083437,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,7.15,0.0,,0,0,0.0,0,0.0,-7.15,-7.15,0.0,-7.15,2019-07-09 05:56:07.560
Smart Solutions,Smart Solutions,Surveilance,Smart Solutions               ,Hardware                      ,Surveillance                  ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,D03997979,2019-06-18 00:00:00.000,87253,40477,1,6,C90116866,21502,900043,QUINCE CAPITAL (PTY) LTD,,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Rental,25026,,2019-06-10 00:00:00.000,21502,OPSTAAN SOUTWERKE CC,,,,PLAAS EENBEKER ASKHAM,ASKHAM,OPSTAAN SOUTWERKE CC,ANINE,,,,999,Unknown,BNK,DISCOUNTING BANKS,N,Quince Capital,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,102,STEFAN BOTHMA,100,SALES,ANINE,0,0,0,,BNK,R C & C FINANCE,1,EA,,Y,,,0,,CCTV,Accessory,BAND,CCTV ACCESSORY NASHUA DIGITAL,2045FWDI2.8,IP BLT 4MP 2.8MM 30M IR WDR,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,Dem Sale,1,1,1,0,0.0,1468.94,1.0,900043,0,0.0,15,1468.94,0.0,-1468.94,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure       ,Annuity                       ,Consumable                    ,HP                            ,Toner                         ,Ink Cartridge                 ,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-20 00:00:00.000,88028,40529,1,1,,19757,19757,ALEXANDER STEWART GEDENK CONGR,EGATIONAL KERK,ALEXANDER STEWART GEDENK CONGR,P O BOX 133,,KEIMOES,8860,Incl Cons Sale,25094,Truck,2019-06-20 00:00:00.000,19757,ALEXANDER STEWART GEDENK CONGR,EGATIONAL KERK,,,LIVING STONE CIRCLE 1443/1446,KEIMOES,LIEZEL,MARLIB,,,M/R BLK 26044 COL 61358,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,ANINE,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Consumables,Toner,ZTHI,CONSUMABLES HP INKJET PRINTER,L0S07AE,"INK-CN6BQFX0FV,Yld10000",HPC,HP CONSUMABLES CONRACTUAL,,INK,,Y,Sold,Blank,,0.0,CONHPBT,Cons.HP Black Toner,Incl Cons Sale,1,1,1,0,649.3,1510.0,1.0,0,0,0.0,15,1510.0,649.3,-860.7,97.4,746.7,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,88128,40759,1,9,,17076,17076,CARLTON VAN HEERDEN SEK SKOOL,,CARLTON VAN HEERDEN SEK SKOOL,P O BOX 157,,UPINGTON,8800,Cash,0,Not Applicable,2019-06-28 00:00:00.000,17076,CARLTON VAN HEERDEN SEK SKOOL,,,,PROGRESS,UPINGTON,INTEREST,UPPPROCESS,Interest Charged at 15.50%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,200,SERVICE,200,SERVICE,,0,0,0,,SCH,ANINE STENEKAMP,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES - INVOICE ONLY,INTEREST,Refer Invoice # 083198,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,101.07,0.0,,0,0,0.0,0,0.0,101.07,101.07,0.0,101.07,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,88129,40760,1,5,,17116,17116,VAALKOPPIES (NGK)PRIMERE SKOOL,,VAALKOPPIES (NGK)PRIMERE SKOOL,P O BOX 333,,UPINGTON,8800,Cash,0,Not Applicable,2019-06-28 00:00:00.000,17116,VAALKOPPIES (NKG)PRIMERE SKOOL,,,,VAALKOPPIES,UPINGTON,INTEREST,UPPPROCESS,Interest Charged at 15.50%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,200,SERVICE,200,SERVICE,,0,0,0,,SCH,ANINE STENEKAMP,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES - INVOICE ONLY,INTEREST,Refer Invoice # 084340,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,22.4,0.0,,0,0,0.0,0,0.0,22.4,22.4,0.0,22.4,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,88130,40761,1,1,,17855,17855,DEPARTMENT OF HEALTH,,DEPARTMENT OF HEALTH,PRIVATE BAG X 5900,,UPINGTON,8800,Cash,0,Not Applicable,2019-06-28 00:00:00.000,17855,DEPARTMENT OF HEALTH,,,,SCHRODER STREET,UPINGTON,INTEREST,UPPPROCESS,Interest Charged at 15.50%,,,GOV,GOVERNMENT ACCOUNTS,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,200,SERVICE,200,SERVICE,,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES - INVOICE ONLY,INTEREST,Refer Invoice # 084379,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,19.63,0.0,,0,0,0.0,0,0.0,19.63,19.63,0.0,19.63,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,88132,40763,1,2,,18420,18420,DEVOTED FINANCIAL ADVICE(PTY)L,RAMPIE & HENCO MANDAGE AGENT,DEVOTED FINANCIAL ADVICE(PTY)L,P O BOX 2740,,UPINGTON,8800,Cash,0,Not Applicable,2019-06-28 00:00:00.000,18420,RAMPIE & HENCO MANDATE AGENT,RAMPIE & HENCO MANDAGE AGENT,,33 1S,T AVENUE OOSTERVILLE,UPINGTON,INTEREST,UPPPROCESS,Interest Charged at 15.50%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,200,SERVICE,200,SERVICE,,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES - INVOICE ONLY,INTEREST,Refer Invoice # 078294,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,1.35,0.0,,0,0,0.0,0,0.0,1.35,1.35,0.0,1.35,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,88133,40764,1,2,,18812,18812,ANADIA JORDAAN,PLAAS CHICK,ANADIA JORDAAN,POSTNET SUITE 150,PRIVATE BAG X 5879,UPINGTON,8800,Cash,0,Not Applicable,2019-06-28 00:00:00.000,18812,PLAAS CHICK,PLAAS CHICK,,11,2ND AVENUE OOSTERVILLE,UPINGTON,INTEREST,UPPPROCESS,Interest Charged at 15.50%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,200,SERVICE,200,SERVICE,,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES - INVOICE ONLY,INTEREST,Refer Invoice # 075338,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,30.33,0.0,,0,0,0.0,0,0.0,30.33,30.33,0.0,30.33,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,88073,40704,1,2,W918P801183,14443,14443,DEMONSTRATION ACCOUNT,,DEMONSTRATION ACCOUNT,DO NOT USE FOR INVOICING,,UPINGTON,8800,Select A Serial #,25147,Truck,2019-06-28 00:00:00.000,14443,KAI GARIB,,,,LE ROUX STREET,UPINGTON,KAI GARIB,MARLIB,,,,999,Unknown,DIR,DIRECT ACCOUNTS,8,Dem Account,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,102,STEFAN BOTHMA,100,SALES,MARLIB,0,0,0,,DEM,DEMONSTRATION,1,EA,,N,,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP301EN,BLACK TONER MP301SPF,Non,None,,TON,,Y,Blank,Required,,0.0,BCON,B&W Consumables,Demonstration,1,1,1,0,0.0,436.0,1.0,0,0,0.0,15,436.0,0.0,-436.0,0.0,0.0,2019-07-09 05:56:07.560
Voice & Data,VOIP,VOIP,Voice and Data                ,Managed Services              ,VOIP                          ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,LTE 09602010008444,2019-06-18 00:00:00.000,87300,40588,1,1,,14880,14880,JJ ADAMS INTERMEDIATE SCHOOL,,JJ ADAMS INTERMEDIATE SCHOOL,140 STAND STREET,,ASKHAM,8814,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,14880,JJ ADAM INTERMEDIATE SCHOOL,,,140,STAND STREET,ASKHAM,VOICE CONTRACT,UPPPROCESS,Contract# CBC0009224,Contract Type VOIP,9602010008444,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,102,STEFAN BOTHMA,100,SALES,,0,0,0,,SCH,ANINE STENEKAMP,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP L/RENT,*,CHARGES - INVOICE ONLY,VOIP L/RENT,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,286.0,0.0,,0,0,0.0,15,0.0,286.0,286.0,42.9,328.9,2019-07-09 05:56:07.560
Voice & Data,VOIP,VOIP,Voice and Data                ,Managed Services              ,VOIP                          ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,LTE 2GB 0609975640,2019-06-18 00:00:00.000,87299,40587,1,1,,18136,18136,KAI GARIB MUNICIPALITY,,KAI GARIB MUNICIPALITY,P.O BOX 174,,KAKAMAS,8870,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,18136,KAI GARIB MUNICIPALITY,,,,11TH AVENUE,KAKAMAS,VOICE CONTRACT,UPPPROCESS,Contract# CBC0009170,Contract Type VOIP,609975640,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,420,JACO MOSTERT,100,SALES,,0,0,0,,NOC,NOCR CUSTOMERS,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP L/RENT,*,CHARGES - INVOICE ONLY,VOIP L/RENT,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,450.0,0.0,,0,0,0.0,15,0.0,450.0,450.0,67.5,517.5,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-03 00:00:00.000,87146,40406,1,13,,14531,14531,NASHUA KIMBERLEY,,NASHUA KIMBERLEY,P O BOX 1324,,KIMBERLEY,8300,Cash,24978,Not Applicable,2019-06-03 00:00:00.000,14531,NASHUA KIMBERLEY,,,,MEMORIAL ROAD N12 SO,KIMBERLEY,MONIQUE/HERMAN,MARLIB,,,,KMB,NASHUA KIMBERLEY,FRA,FRANCHISE ACOUNTS,0,Business Accounts,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,ANINE,0,0,0,,FRA,FRANCHISE ACCOUNTS,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP301EN,BLACK TONER MP301SPF,Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,19,19,19,0,436.0,436.0,19.0,0,0,0.0,0,8284.0,8284.0,0.0,0.0,8284.0,2019-07-09 05:56:07.560
Business Infrastructure,MFP,Mono,Business Infrastructure       ,Hardware                      ,MFP                           ,Machine                       ,Mono                          ,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,E336MB21007,2019-06-27 00:00:00.000,88066,40695,1,2,,14761,14761,SCRAPPED MACHINES - UPT,,SCRAPPED MACHINES - UPT,NASHUA UPINGTON,,UPINGTON,8800,Select A Serial #,25139,Truck,2019-06-27 00:00:00.000,14761,SCRAPPED MACHINES - UPT,,NASHUA UPINGTON,42,LE ROUX STREET,UPINGTON,E336MB21007,MARLIB,,,,999,Unknown,W/O,WRITE OFF,6,Nashua In-House,0,Y,6,S/HAND MACHINES,006_S/HAND MACHINES,999,WRITE OFF,100,SALES,MARLIB,0,0,0,,INH,INHOUSE,1,EA,,Y,300.0,,0,,MFP,Machine,CMND,MFP MACHINE NASHUA DIGITAL,MP2501SPH1,B&W MFP DUPLEX (25CPM),Non,None,,,,Y,Sold,Blank,,0.0,KCPM2,BW Segment 2(20-39),Ship & Invoice,1,1,1,0,0.0,1500.0,1.0,0,0,0.0,15,1500.0,0.0,-1500.0,0.0,0.0,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,H9039500007,2019-06-07 00:00:00.000,87188,40466,1,1,,900043,900043,QUINCE CAPITAL (PTY) LTD,,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Cash,0,Not Applicable,1900-01-01 00:00:00.000,900043,QUINCE CAPITAL (PTY) LTD,,WOODMEAD NORTH OFFICE PARK,54,MAXWELL DRIVE,WOODMEAD,2019-04-01 00:00:00,ANINE,,,,999,Unknown,BNK,DISCOUNTING BANKS,N,Quince Capital,0,N,999,None,999_None,200,SERVICE,200,SERVICE,ANINE,0,0,0,,BNK,R C & C FINANCE,1,EA,,N,0.0,,0,,Non-Stock Charges,EVERGREENS,*,CHARGES - INVOICE ONLY,EVERGREENS,EVERGREEN ALLOCATION,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,474.94,0.0,,0,0,0.0,15,0.0,474.94,474.94,71.24,546.18,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,"Other (Staples, Labels, etc.)",Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-03 00:00:00.000,87147,40416,1,2,,14542,14542,WORKSHOP M/C SET-UPS TONER,,WORKSHOP M/C SET-UPS TONER,P O BOX,,UPINGTON,8800,Cash,24979,Truck,2019-06-03 00:00:00.000,14542,WORKSHOP M/C SET-UPS TONER,,,,LE ROUX,UPINGTON,EL SHADDAI,ANINE,SETUP AND INSTALL,D217ZC00103,,999,Unknown,INH,INHOUSE ACCOUNTS,6,Nashua In-House,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,ANINE,0,0,0,,INH,INHOUSE,1,EA,,N,,,0,,Consumables,Priport,ZVNI,CONS PRIPORT NAS PP INK,PIDX2330BLS,BLK INK DX2330/2430 MODEL TT3,Non,None,A,TON,,Y,Sold,Blank,,0.0,PRIP,Priports,Ship & Invoice,1,1,1,0,0.0,151.0,1.0,0,0,0.0,15,151.0,0.0,-151.0,0.0,0.0,2019-07-09 05:56:07.560
Smart Solutions,Smart Solutions,Surveilance,Smart Solutions               ,Hardware                      ,Surveillance                  ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,C99694637,2019-06-28 00:00:00.000,88114,40746,1,1,,900043,900043,QUINCE CAPITAL (PTY) LTD,,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Cash,0,Not Applicable,1900-01-01 00:00:00.000,900043,QUINCE CAPITAL (PTY) LTD,,WOODMEAD NORTH OFFICE PARK,54,MAXWELL DRIVE,WOODMEAD,SOZETA TRADING,ANINE,,,,999,Unknown,BNK,DISCOUNTING BANKS,N,Quince Capital,0,N,999,None,999_None,100,SALES,100,SALES,ANINE,0,0,0,,BNK,R C & C FINANCE,1,EA,,Y,0.0,,0,,CCTV,Machine,BMND,CCTV MACHINE NASHUA DIGITAL,7608NIK28P,HIK IP8CH NVR 8POE 80MBPS 2HDD,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,Invoice Only,0,1,1,0,19706.0,0.0,0.0,0,0,0.0,15,0.0,19706.0,19706.0,2955.9,22661.9,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-07 00:00:00.000,87193,40471,1,1,,18814,18814,NABA LODGE CC,,NABA LODGE CC,1 TIPTOL ROAD,KEIDEBEES,UPINGTON,8800,Cash,0,Not Applicable,1900-01-01 00:00:00.000,18814,NABA LODGE CC,,,1,TIPTOL ROAD,UPINGTON,RD FOR 31/05/2019,ANINE,DN - NOT PROVIDED FOR,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,85568,N,999,None,999_None,300,ADMIN,300,ADMIN,ANINE,0,0,410,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,PMT,*,CHARGES - INVOICE ONLY,PMT,DEBIT NOTE,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Debit Note,0,1,1,0,6383.33,0.0,,0,0,0.0,0,0.0,6383.33,6383.33,0.0,6383.33,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,88136,40767,1,14,,19833,19833,NOV-U TRUST,,NOV-U TRUST,P O BOX 26767,LANGENHOVEN PARK,BLOEMFONTEIN,9300,Cash,0,Not Applicable,2019-06-28 00:00:00.000,19833,NOV-U TRUST,,,1,SOUTPANBERG AVENUE,BLOEMFONTEIN,INTEREST,UPPPROCESS,Interest Charged at 15.50%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,200,SERVICE,200,SERVICE,,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES - INVOICE ONLY,INTEREST,Refer Invoice # 085766,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,14.42,0.0,,0,0,0.0,0,0.0,14.42,14.42,0.0,14.42,2019-07-09 05:56:07.560
