BudgetLOB,BudgetGroup,BudgetLine,d1,d2,d3,d4,d5,d6,d7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
Business Infrastructure,Printers,Printers,Business Infrastructure,Hardware,Laser Printer,Accessory,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,27157-01,2020/06/30,429901,229725,1,3,CN9973H00S,500547,500115,QUINCE CAPITAL (PTY) LTD,T/A NASHUA FINANCE,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Rental,134537,,2020/06/22,500547,EKCON (PTY)LTD,,TYGERBERG OFF PARK,163,HENDRIK VERWOED RD,PLATTEKLOOF,EKCON (PTY) LTD,MARGAUX,,,,999,Unknown,BNK,DISCOUNT BANKS,N,Quince Capital,0,Y,1,MAIN W/H,001_MAIN W/H,112,ANDRE ROSS,100,OA SALES (OA01),MARGAUX,0,0,0,,FIN,VAL BLACKMAN,1,EA,,Y,,,0,,Printers,Accessory,LAHL,PRINTERS ACC HP LASER,C0C66C,HP DJ PS PDF UPGRADE PRINTER,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,Dem Sale,1,1,1,0,0.0,36489.5,1.0,500115,0.0,0.0,15,36489.5,0.0,-36489.5,0.0,0.0,29:20.6
Connectivity Infrastructure,PBX,PBX,Connectivity Infrastructure,Hardware,PBX,Accessory,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/29,429849,233575,1,4,1LBCI002324,999992,999992,TYG - WAREHOUSE ACCOUNT,,TYG - WAREHOUSE ACCOUNT,P O BOX 6238,,TYGERVALLEY,7536,Cash,0,Not Applicable,1900/01/01,999992,RED NEMESIS (PTY) LTD,,,4,KARIGA STREET,STIKLAND,COLL DOC 7168,DAWOOD,UPGRADE- FAULTY,GOODS RETURNED,,999,Unknown,INH,INHOUSE ACCOUNTS,6,Nashua In-House,7168,Y,7,PABX TRADE IN,007_PABX TRADE IN,900,WAREHOUSE,900,WAREHOUSE,DAWOOD,7168,7168,74,,INH,INHOUSE ACCOUNTS,1,EA,,N,0.0,,0,,PABX,Accessory,TAP,PABX ACCESSORIES PANASONIC,KX-T7730AL-B,Analogue Proprietary Terminal,DIS,TO BE DISCONTINUED,,,,N,Sold,Blank,,0.0,,Blank,Goods Returned,-1,-1,-1,0,0.0,450.9,-1.0,0,0.0,0.0,0,-450.9,0.0,450.9,0.0,0.0,29:20.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,3109R111388,2020/06/03,428711,232125,1,1,,502044,502044,BELMET MARINE (PTY) LTD,,BELMET MARINE (PTY) LTD,P O BOX 397,,BELLVILLE,7535,Incl Cons Sale,134242,Truck,2020/06/03,502044,BELMET MARINE (PTY) LTD,,SEC BLNDG: RECEPTION,,ATOMIC STR,TRIANGLE FARM,KARIN 074 6081982,JUANITAMO,,,M/R BLK 219272 COL 63594,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,JILLIAN,0,0,0,,3,JILLIAN @ 082 723 0674,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONIMC3500C,"TCC-3109R111388,Yld19000",Non,None,,TCC,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Incl Cons Sale,1,1,1,0,0.0,2888.0,1.0,0,0.0,0.0,15,2888.0,0.0,-2888.0,0.0,0.0,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429232,232807,1,1,,502003,502003,UNITING REFORMED CHURCH SA,BELLVILLE,UNITING REFORMED CHURCH SA,P O BOX 341,,KASSELSVLEI,7533,Customer Billing,0,Not Applicable,1900/01/01,502003,UNITING REFORMED CHURCH SA,BELLVILLE,,12,FOURIE STR,BELLVILLE SOUTH,VOICE CONTRACT,TYGPROCESS,Contract# CBC0009332,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,250.0,0.0,,0,0.0,0.0,15,0.0,250.0,250.0,37.5,287.5,29:20.6
Business Infrastructure,Parts,Parts,Business Infrastructure,Annuity,Part,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/15,428997,232507,1,1,,7729,900075,TYG - SPARES ACC TYG,,TYG - SPARES ACC TYG,P O BOX 6238,,TYGERVALLEY,7536,Service Desk,134417,Not Applicable,2020/06/15,7729,TYG - SPARES TAARIQ SALIE,TYG 14,TYG 14,55,LONDON CIRCLE UNIT 2,BRACKENGATE BRACKENFELL,W913PB08003,GLENDAJA,BON HEALTHCARE,INC1114937 / TASK0968944,,999,Unknown,INH,INHOUSE ACCOUNTS,6,Nashua In-House,0,Y,2,SPARES,002_SPARES,200,SERVICE,200,SERVICE,CHESLINM,0,0,0,,INH,INHOUSE ACCOUNTS,1,EA,,N,,TY1,3,TAARIQ SALIE,Parts,Copiers,SC,NASHUA SPARES - COPIERS,AE011131F,UPPER HOT ROLLER,Non,None,BE,PRT,,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,1,1,1,0,0.0,220.0,1.0,0,0.0,0.0,15,220.0,0.0,-220.0,0.0,0.0,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429246,232821,1,1,,502013,502013,IN-X-TRANS (PTY) LTD,,IN-X-TRANS (PTY) LTD,PORTION 75,VAN SCHOORSDRIFT RD,DURBANVILLE,7551,Customer Billing,0,Not Applicable,1900/01/01,502013,IN-X-TRANS (PTY) LTD,,PORTION 75,,VAN SCHOORSDRIFT RD,DURBANVILLE,VOICE CONTRACT,TYGPROCESS,Contract# CBC0010992,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,450.0,0.0,,0,0.0,0.0,15,0.0,450.0,450.0,67.5,517.5,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429303,232878,1,2,,502192,502192,WBT AUTO WHOLESALERS CC,,WBT AUTO WHOLESALERS CC,252 VOORTREKKER RD,,PAROW,7499,Customer Billing,0,Not Applicable,1900/01/01,502192,WBT AUTO WHOLESALERS CC,,,252,VOORTREKKER RD,PAROW,VOICE CONTRACT,TYGPROCESS,Contract# CBC0019007,Contract Type VOIP,252 VOORTREKKER ROAD,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,LL2,LEGAL ECN - VAL 021-207 0107,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,4,4,0,65.0,0.0,,0,0.0,0.0,15,0.0,260.0,260.0,39.0,299.0,29:20.6
Business Infrastructure,Parts,Parts,Business Infrastructure,Annuity,Part,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/09,428835,232292,1,4,,10329,900075,TYG - SPARES ACC TYG,,TYG - SPARES ACC TYG,P O BOX 6238,,TYGERVALLEY,7536,Service Desk,134307,Not Applicable,2020/06/09,10329,TYG - SPARES PIERRE MOSTERT,TYG 13,TYG 13,55,LONDON CIRCLE UNIT 2,BRACKENGATE BRACKENFELL,G474MB31243,GLENDAJA,RIGGEVILLE PRIMARY SCHOOL,INC1118953 / TASK0964574,,999,Unknown,INH,INHOUSE ACCOUNTS,6,Nashua In-House,0,Y,2,SPARES,002_SPARES,200,SERVICE,200,SERVICE,CHESLINM,0,0,0,,INH,INHOUSE ACCOUNTS,1,EA,,N,,TYG,13,PIERRE MOSTERT,Parts,Copiers,SC,NASHUA SPARES - COPIERS,AF031094,PAPER FEED ROLL:FEED(AF031073),Non,None,AC,PRT,,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,1,1,1,0,0.0,200.47,1.0,0,0.0,0.0,15,200.47,0.0,-200.47,0.0,0.0,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429133,232708,1,1,,501689,501689,GREATER TYGERBERG PARTNERSHIP,,GREATER TYGERBERG PARTNERSHIP,UNIT 3A BELLPARK BLDG,DE LANGE STR,BELLVILLE,7535,Customer Billing,0,Not Applicable,1900/01/01,501689,GREATER TYGERBERG PARTNERSHIP,,UNIT 3A BELLPARK BLDG,,DE LANGE STR,BELLVILLE,VOICE CONTRACT,TYGPROCESS,Contract# CBC0005616,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,250.0,0.0,,0,0.0,0.0,15,0.0,250.0,250.0,37.5,287.5,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429220,232795,1,1,,501964,501964,FLASHCOR 149 CC,T/A PRACTICAL PACKAGING,FLASHCOR 149 CC,P O BOX 19023,,TYGERBERG,7500,Customer Billing,0,Not Applicable,1900/01/01,501964,PRACTICAL PACKAGING,T/A PRACTICAL PACKAGING,,13,PARIN RD,PAROW INDUSTRIA,VOICE CONTRACT,TYGPROCESS,Contract# CBC0008922,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,250.0,0.0,,0,0.0,0.0,15,0.0,250.0,250.0,37.5,287.5,29:20.6
Business Infrastructure,Consumables,"Other (Staples, Labels, etc.)",Business Infrastructure,Annuity,Consumable,Other,Paper,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/09,428860,232364,1,1,,501399,501399,KEITH RICKY O'KENNEDY AND,ANDRE PEPLER,KEITH RICKY O'KENNEDY AND,1 4FL TYGERVALLEY MEDICAL CNTR,43 OLD OAK RD,BELLVILLE,7535,Cash,134330,Truck,2020/06/09,501399,PEPLER O'KENNEDY ATTORNEYS,CHANTAL,UNIT 1 4FL T/VALLEY MEDICAL CN,43,OLD OAK RD,BELLVILLE,CHANTAL,MONICA,,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,311,MONICA SNYDERS,300,CONSUMABLES,JILLIAN,0,0,0,,3,JILLIAN @ 082 723 0674,1,EA,,N,,,0,,Consumables,Paper,ZPNC,CONS PAPER NASHUA CUT PAPER,NBA4S80GSM,SAPPI/NASHUA BOND 80GSM A4,Non,None,,PAP,,Y,Sold,Blank,,0.0,CONS,Consumables,Ship & Invoice,25,25,25,0,46.9,42.85,25.0,0,0.0,0.0,15,1071.25,1172.5,101.25,175.88,1348.38,29:20.6
Business Infrastructure,Parts,Parts,Business Infrastructure,Annuity,Part,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/15,428995,232102,1,1,,7737,900075,TYG - SPARES ACC TYG,,TYG - SPARES ACC TYG,P O BOX 6238,,TYGERVALLEY,7536,Service Desk,134414,Not Applicable,2020/06/15,7737,TYG - SPARES ANDRE MARTIN,TYG 10,TYG 10,55,LONDON CIRCLE UNIT 2,BRACKENGATE BRACKENFELL,W912P502824,GLENDAJA,MAMBIKI'S TRADING,INC1115064 / TASK0961046,,999,Unknown,INH,INHOUSE ACCOUNTS,6,Nashua In-House,0,Y,2,SPARES,002_SPARES,200,SERVICE,200,SERVICE,CHESLINM,0,0,0,,INH,INHOUSE ACCOUNTS,1,EA,,N,,TYG,10,ANDRE MARTIN,Parts,Copiers,SC,NASHUA SPARES - COPIERS,AE011131F,UPPER HOT ROLLER,Non,None,BE,PRT,,Y,Sold,GRNed,,0.0,PART,Parts,Ship & Invoice,1,1,1,0,0.0,220.0,1.0,0,0.0,0.0,15,220.0,0.0,-220.0,0.0,0.0,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429044,232619,1,2,,501477,501477,SHARON PRODEHL,T/A UNIVERSAL MAIL LINK,SHARON PRODEHL,P O BOX 45513,,OTTERY,7808,Customer Billing,0,Not Applicable,1900/01/01,501477,UNIVERSAL MAIL LINK,T/A UNIVERSAL MAIL LINK,UNIT 22 TYGERBERG JUNCTION,,JUNCTION RD,PAROW INDUSTRIA,VOICE CONTRACT,TYGPROCESS,Contract# CBC0003929,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,714.27,0.0,,0,0.0,0.0,15,0.0,714.27,714.27,107.14,821.41,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429121,232696,1,2,,501648,501648,HANCO PACKAGING (CAPE) CC,,HANCO PACKAGING (CAPE) CC,P O BOX 1557,,PAROW,7499,Customer Billing,0,Not Applicable,1900/01/01,501648,HANCO PACKAGING,,,16,DUIKER STR,PAROW,VOICE CONTRACT,TYGPROCESS,Contract# CBC0005392,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,860.48,0.0,,0,0.0,0.0,15,0.0,860.48,860.48,129.07,989.55,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429129,232704,1,3,,501679,501679,SPRING CAR WHOLESALERS (PTY),LTD,SPRING CAR WHOLESALERS (PTY),P O BOX 165,,MALMESBURY,7299,Customer Billing,0,Not Applicable,1900/01/01,501679,MALMESBURY MOTORS,LTD,,43,VOORTREKKER RD,MALMESBURY,VOICE CONTRACT,TYGPROCESS,Contract# CBC0005608,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,3044.24,0.0,,0,0.0,0.0,15,0.0,3044.24,3044.24,456.64,3500.88,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429184,232759,1,3,,501849,501849,HELPMEKAAR-STUDIEFONDS,,HELPMEKAAR-STUDIEFONDS,P O BOX 1223,,PAROW,7499,Customer Billing,0,Not Applicable,1900/01/01,501849,HELPMEKAAR-STUDIEFONDS,,,72,MCINTYRE STR,PAROW,VOICE CONTRACT,TYGPROCESS,Contract# CBC0007460,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,330.17,0.0,,0,0.0,0.0,15,0.0,330.17,330.17,49.53,379.7,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429202,232777,1,3,,501899,501899,SCHONBERGTRUST FINANCIAL,BROKERS (PTY) LTD,SCHONBERGTRUST FINANCIAL,P O BOX 3033,,TYGERVALLEY,7536,Customer Billing,0,Not Applicable,1900/01/01,501899,SCHONBERGTRUST FINANCIAL,BROKERS (PTY) LTD,GRND FL 1B CANAL EDGE,,CARL CRONJE DR TYGERWATERFRONT,BELLVILLE,VOICE CONTRACT,TYGPROCESS,Contract# CBC0008134,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,333.76,0.0,,0,0.0,0.0,15,0.0,333.76,333.76,50.06,383.82,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429223,232798,1,2,,501966,501966,BSC REPAIR CENTRE (PTY) LTD,,BSC REPAIR CENTRE (PTY) LTD,UNIT B9 PAROW INDUSTRIA PRK,JEAN SIMONA STR,PAROW,7499,Customer Billing,0,Not Applicable,1900/01/01,501966,BSC REPAIR CENTRE (PTY) LTD,,UNIT B9 PAROW INDUSTRIA PRK,,JEAN SIMONA STR,PAROW,VOICE CONTRACT,TYGPROCESS,Contract# CBC0009028,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,877.77,0.0,,0,0.0,0.0,15,0.0,877.77,877.77,131.67,1009.44,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429261,232836,1,3,,502057,502057,MONDAINE ADVISORY (PTY) LTD,,MONDAINE ADVISORY (PTY) LTD,5FL BELLA ROSA OFFICE PARK,BELLA ROSA STR CENTRO EAST,BELLVILLE,7535,Customer Billing,0,Not Applicable,1900/01/01,502057,MONDAINE ADVISORY (PTY) LTD,,5FL BELLA ROSA OFFICE PARK,,BELLA ROSA STR CENTRO EAST,BELLVILLE,VOICE CONTRACT,TYGPROCESS,Contract# CBC0014943,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,198.7,0.0,,0,0.0,0.0,15,0.0,198.7,198.7,29.81,228.51,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,429448,233090,1,2,,501426,501426,DR GROVE JOUBERT & PARTNERS,,DR GROVE JOUBERT & PARTNERS,FAIRWAY STR,,BELLVILLE,7535,Cash,0,,2020/06/22,501426,DRS GROVE JOUBERT & PARTNERS,,,,FAIRWAY STR,BELLVILLE,VOICE CONTRACT,HEATHER,Contract# CBC0003622,CONTRACT TYPE VOIP - JUNE 2020,BELLVILLE,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,429037,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),HEATHER,0,641,120,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,51.76,0.0,,0,0.0,0.0,15,0.0,-51.76,-51.76,-7.76,-59.52,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,429513,233157,1,2,,501636,501636,FOODGISTICS (PTY) LTD,,FOODGISTICS (PTY) LTD,29 MUNICH RD,,AIRPORT INDUSTRIA,7525,Cash,0,,2020/06/22,501636,FOODGISTICS (PTY) LTD,,,29,MUNICH RD,AIRPORT INDUSTRIA,VOICE CONTRACT,HEATHER,Contract# CBC0005216,Contract Type VOIP - JUNE 2020,SYSTEMS ERROR,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,429109,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),HEATHER,0,641,120,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,109.28,0.0,,0,0.0,0.0,15,0.0,-109.28,-109.28,-16.39,-125.67,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,429524,233171,1,2,,501672,501672,ERARITE (PTY) LTD,,ERARITE (PTY) LTD,KHAYELITSHA CENTRE,1 JULIUS TSOLO STR,KHAYELITSHA,7783,Cash,0,,2020/06/22,501672,KHAYELITSHA SUPER SPAR,,KHAYELITSHA CENTRE,1,JULIUS TSOLO STR,KHAYELITSHA,VOICE CONTRACT,HEATHER,Contract# CBC0005602,Contract Type VOIP - JUNE 2020,KHAYELITSHA,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,429124,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),HEATHER,0,641,120,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,145.01,0.0,,0,0.0,0.0,15,0.0,-145.01,-145.01,-21.75,-166.76,29:20.6
