BudgetLOB,BudgetGroup,BudgetLine,d1,d2,d3,d4,d5,d6,d7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
,,,Connectivity Infrastructure,Managed Services,Software,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,576930,987001,1,1,,6660,6660,EVEREST FINANCIAL SERVICES(PTY,,EVEREST FINANCIAL SERVICES(PTY,P O BOX 22671,,MIDDELBURG MPUMALANGA,1050,Customer Billing,0,Not Applicable,1900-01-01,6660,EVEREST FINANCIAL SERVICES(PTY,,,11A,DR BEYERS NAUDE STR,MIDDELBURG MPUMALANGA,FAX - STANDERTON,NETPROCESS,Contract# CBC0008701,Contract Type VOIP,FAX - STANDERTON,40,DEBTORS CORRESPONDENCE,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,997,VBX - AUTO BILLING,510,VBX - AUTO BILLING,,0,0,0,,2,ODETTE BEKKER 073 717 0996,1,EA,,N,0.0,,0,,,Monthly Fee: July 2020,D*,CONNECTIVITY,VBX-EXT,Monthly Fee: July 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,109.25,0.0,0.0,0,0.0,0.0,15,0.0,109.25,109.25,16.39,125.64,16:10.6
,,,Connectivity Infrastructure,Managed Services,Software,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,576960,987031,1,6,,8145,8145,MINERAL MINING TRAINING INSTIT,,MINERAL MINING TRAINING INSTIT,P.O. BOX 438,CHRISSIESFONTEIN,MEYERTON,1960,Customer Billing,0,Not Applicable,1900-01-01,8145,MMTI KURUMAN,,SIOC OFFICE COMPLEX,C/O,HENDRIK VAN ECK & IAN FLEMMING,KATHU,BRONZE POFADDER,NETPROCESS,Contract# CBC0010962,Contract Type VOIP,9.60201E+12,999,Unknown,SPE,SPECIAL ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,997,VBX - AUTO BILLING,510,VBX - AUTO BILLING,,0,0,0,,3,SLOW PAYER,1,EA,,N,0.0,,0,,,Monthly Fee: July 2020,D*,CONNECTIVITY,VBX-EXT,Monthly Fee: July 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,79.35,0.0,0.0,0,0.0,0.0,15,0.0,79.35,79.35,11.9,91.25,16:10.6
,,,Connectivity Infrastructure,Managed Services,Connectivity,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,723C03DB84AC,2020/06/22,576996,987067,1,4,,8279,8279,MMS PRIMARY SCHOOL,,MMS PRIMARY SCHOOL,P.O. BOX 22879,,MIDDELBURG MPUMALANGA,1050,Customer Billing,0,Not Applicable,1900-01-01,8279,MMS PRIMARY SCHOOL,,NALEDI VILLAGE,1,INKANYEZI STREET,MIDDELBURG MPUMALANGA,BRONZE,NETPROCESS,Contract# CBC0020236,Contract Type VOIP,9.60201E+12,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,998,VOIP - AUTO BILLING,508,VOIP - AUTO BILLING,,0,0,0,,4,KERISHNIE SILAS - 013 249 8834,1,EA,,N,0.0,,0,,Non-Stock Charges,RTL-LTEMODEM,*,CHARGES,RTL-LTEMODEM,Monthly Fee: July 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,192.0,0.0,,0,0.0,0.0,15,0.0,192.0,192.0,28.8,220.8,16:10.6
,,,Connectivity Infrastructure,Managed Services,Connectivity,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,8.62042E+14,2020/06/22,576895,986966,1,2,,7919,7919,MEYER EN KASSELMAN EIENDOMSKON,SULTANTE CC,MEYER EN KASSELMAN EIENDOMSKON,P.O. BOX 247,,KRIEL,2271,Customer Billing,0,Not Applicable,1900-01-01,7919,HARCOURTS KRIEL,SULTANTE CC,,2,BRONWYN STREET,KRIEL,VOIP,NETPROCESS,Contract# CBC0005480,Contract Type VOIP,827286182,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,998,VOIP - AUTO BILLING,508,VOIP - AUTO BILLING,,0,0,0,,4,KERISHNIE SILAS - 013 249 8834,1,EA,,N,0.0,,0,,Non-Stock Charges,RTL-LTEMODEM,*,CHARGES,RTL-LTEMODEM,Monthly Fee: June 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,77.0,0.0,,0,0.0,0.0,15,0.0,77.0,77.0,11.55,88.55,16:10.6
,,,Connectivity Infrastructure,Managed Services,Connectivity,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,8.67925E+14,2020/06/22,576922,986993,1,2,,7090,7090,KOSTER'S ENGINEERING (PTY) LTD,,KOSTER'S ENGINEERING (PTY) LTD,P O BOX 1613,,MIDDELBURG MPUMALANGA,1050,Customer Billing,0,Not Applicable,1900-01-01,7090,KOSTER'S ENGINEERING (PTY) LTD,,,9A,OOS STR,MIDDELBURG MPUMALANGA,VOIP,NETPROCESS,Contract# CBC0007785,Contract Type VOIP,664869217,40,DEBTORS CORRESPONDENCE,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,998,VOIP - AUTO BILLING,508,VOIP - AUTO BILLING,,0,0,0,,2,ODETTE BEKKER 073 717 0996,1,EA,,N,0.0,,0,,Non-Stock Charges,RTL-LTEMODEM,*,CHARGES,RTL-LTEMODEM,Monthly Fee: July 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,115.0,0.0,,0,0.0,0.0,15,0.0,115.0,115.0,17.25,132.25,16:10.6
Business Infrastructure,MFP,Colour,Business Infrastructure,Hardware,MFP,Machine,Colour,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,G477M430569,2020/06/23,577028,987149,1,1,,7445,7445,J T V PROJECT ENGINEERING,,J T V PROJECT ENGINEERING,P O BOX 1731,,BETHAL,2310,Cash,0,,1900-01-01,7445,J T V PROJECT ENGINEERING,,SUITE C8,11,DOLERITE STR,MIDDELBURG MPUMALANGA,10606,NOLENEK,GRN - LEGAL,,,40,DEBTORS CORRESPONDENCE,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,10606,Y,11,LEGAL,011_LEGAL,700,CONTRACTS,700,CONTRACTS,NOLENEK,10606,10606,71,,3,SLOW PAYER,1,EA,,Y,0.0,,0,,MFP,Machine,CMND,MFP MACHINE NASHUA DIGITAL,MPC2011SPH1,20PPM COLOUR A3 MFP (NO FAX),Non,None,,,,Y,Sold,Blank,,0.0,CCPM3,Col Seg 3 2(20-29),Goods Returned,-1,-1,-1,0,0.0,0.01,-1.0,0,0.0,0.0,15,-0.01,0.0,0.01,0.0,0.0,16:10.6
Business Infrastructure,Printers,Printers,Business Infrastructure,Hardware,Laser Printer,Machine,Mono,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,PHKGF12248,2020/06/10,576354,986230,1,1,,5864,5864,KOPANO SOLUTIONS COMPANY (PTY),NASHUA KOPANO,KOPANO SOLUTIONS COMPANY (PTY),P O BOX 6190,,HALFWAY HOUSE,1685,Cash,0,,1900-01-01,5864,KOPANO SOLUTIONS COMPANY (PTY),NASHUA KOPANO,WOODMEAD NORTH OFFICE PARK,,MAXWELL DRIVE  WOODMEAD,KOPANO,10711,FRANCISJ,GRN - CUSTOMER CANCELLED,,,KPN,NASHUA KOPANO,FRA,FRANCHISE ACCOUNTS,0,Business Accounts,10711,Y,3,TRADE IN,003_TRADE IN,700,CONTRACTS,700,CONTRACTS,FRANCISJ,10711,10711,87,,FRA,KERISHNIE SILAS  013 249 8834,1,EA,,Y,0.0,,0,,Printers,Machine,LMHL,PRINTERS HP LASER,CF278A,LASERJET PRO 400 M401DN,OTH,OTHER MACHINES,,,,Y,Sold,Blank,,0.0,KCPM3LP,BW Seg 2(30-39) Printer,Goods Returned,-1,-1,-1,0,0.0,0.01,-1.0,0,0.0,0.0,15,-0.01,0.0,0.01,0.0,0.0,16:10.6
,,,Connectivity Infrastructure,Managed Services,Connectivity,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,Q2Q7S18C25007609,2020/06/22,576958,987029,1,2,,8145,8145,MINERAL MINING TRAINING INSTIT,,MINERAL MINING TRAINING INSTIT,P.O. BOX 438,CHRISSIESFONTEIN,MEYERTON,1960,Customer Billing,0,Not Applicable,1900-01-01,8145,MMTI KURUMAN,,SIOC OFFICE COMPLEX,C/O,HENDRIK VAN ECK & IAN FLEMMING,KATHU,BRONZE KIMBERLEY,NETPROCESS,Contract# CBC0010921,Contract Type VOIP,9.60201E+12,999,Unknown,SPE,SPECIAL ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,997,VBX - AUTO BILLING,510,VBX - AUTO BILLING,,0,0,0,,3,SLOW PAYER,1,EA,,N,0.0,,0,,Non-Stock Charges,RTL-LTEMODEM,*,CHARGES,RTL-LTEMODEM,Monthly Fee: July 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,100.0,0.0,,0,0.0,0.0,15,0.0,100.0,100.0,15.0,115.0,16:10.6
Business Infrastructure,Parts,Parts,Business Infrastructure,Annuity,Part,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,576825,986897,1,2,,6664,3566,NET - SPARES FIELD BILL ACC,,NET - SPARES FIELD BILL ACC,NASHUA MPUMALANGA,,MIDDELBURG MPUMALANGA,1050,Service Desk,544451,Not Applicable,2020-06-22,6664,WIKUS NEL (NET SPARES),,,48,SOUTPANSBERG,MIDDELBURG MPUMALANGA,INC1103377 WIKUS,CLAUDIAB,G176RA50151 MP4054SP,SOUTH32,WORKSHOP SOUTH,999,Unknown,INH,INHOUSE,6,Nashua In-House,0,Y,2,SPARES,002_SPARES,961,WIKUS NEL,400,SERVICE COPIERS,CLAUDIAB,0,0,0,,INH,INHOUSE ACCOUNTS,1,EA,,N,,NET,57,WIKUS NEL,Parts,Copiers,SC,SPARES - COPIERS,D2024313,PRESSURE ROLLER:DIA32,Non,None,AE,PRR,,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,1,1,1,0,0.0,1355.18,1.0,0,0.0,0.0,15,1355.18,0.0,-1355.18,0.0,0.0,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,E826C570023,2020/06/18,576701,986709,1,1,,975,975,STEVE TSHWETE LOCAL MUNICIPAL,,STEVE TSHWETE LOCAL MUNICIPAL,P O BOX 14,,MIDDELBURG MPUMALANGA,1050,Incl Cons Sale,544353,Truck,2020-06-18,975,STEVE TSHWETE LOCAL MUNICIPAL,,LEGAL & ADMIN /120,CNR,WANDERERS & WALTER SISULU STR,MIDDELBURG MPUMALANGA,JABULILE,YOLANDI,TONER FOR E826C570023 PRO,DELIVER,M/R BLK 4844735,999,Unknown,MAJ,MAJOR ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,850,INCLUSIVE COPIERS N/C,450,INCLUSIVE COPIERS,KERISHNIE,0,0,0,,1,KERISHNIE SILAS - 013 249 8834,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONPRO8100B,"TON-E826C570023,Yld82000",ZCC,LAZER COPIER CONSUMABLES,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,2214.0,1.0,0,0.0,0.0,15,2214.0,0.0,-2214.0,0.0,0.0,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,576842,986913,1,3,,927,927,HOERSKOOL MIDDELBURG,,HOERSKOOL MIDDELBURG,P/BAG X251811,,MIDDELBURG MPUMALANGA,1050,Customer Billing,0,Not Applicable,1900-01-01,927,HOERSKOOL MIDDELBURG,,,1,OR TAMBO STR,MIDDELBURG MPUMALANGA,VOIP SOLUTION,NETPROCESS,Contract# CBC0002754,Contract Type VOIP,132451187,40,DEBTORS CORRESPONDENCE,SPE,SPECIAL ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,998,VOIP - AUTO BILLING,508,VOIP - AUTO BILLING,,0,0,0,,2,ODETTE BEKKER 073 717 0996,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES,VOIP,2020-05-15 to 2020-06-14,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,2341.01,0.0,,0,0.0,0.0,15,0.0,2341.01,2341.01,351.15,2692.16,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,576965,987036,1,8,,8144,8144,MINERAL MINING TRAINING INSTIT,,MINERAL MINING TRAINING INSTIT,P.O. BOX 438,CHRISSIESFONTEIN,MEYERTON,1960,Customer Billing,0,Not Applicable,1900-01-01,8144,MMTI NELSPRUIT,,,34,VAN RENSBURG STREET SONHEUWEL,NELSPRUIT,BRONZE LYDENBURG,NETPROCESS,Contract# CBC0011000,Contract Type VOIP,9.60201E+12,999,Unknown,SPE,SPECIAL ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,997,VBX - AUTO BILLING,510,VBX - AUTO BILLING,,0,0,0,,3,SLOW PAYER,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES,VOIP,2020-05-15 to 2020-06-14,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,320.69,0.0,,0,0.0,0.0,15,0.0,320.69,320.69,48.1,368.79,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/24,579572,987302,1,1,,7791,7791,SG COAL (PTY) LTD,,SG COAL (PTY) LTD,P.O. BOX 2700,,MIDDELBURG MPUMALANGA,1050,Software Billing,0,Not Applicable,1900-01-01,7791,SG COAL (PTY) LTD,,,8,HECTAR STREET,MIDDELBURG MPUMALANGA,POWERPDF,NETPROCESS,INST# DMS0003102,POWERPDF,POWERPDF,999,Unknown,SPE,SPECIAL ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,999,GROUP METER BILLING,999,GROUP METER BILLING,NETPROCESS,0,0,0,,4,KERISHNIE SILAS - 013 249 8834,1,,,N,0.0,,0,,Non-Stock Charges,MTRRENT,*,CHARGES,MTRRENT,RENTAL,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,280.0,0.0,,0,0.0,0.0,15,0.0,280.0,280.0,42.0,322.0,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/26,579790,987626,1,2,,3216,3216,MIDDELBURG MARATHON CLUB,THE CHAIRPERSON,MIDDELBURG MARATHON CLUB,P O BOX 527,,MIDDELBURG MPUMALANGA,1050,Cash,0,Not Applicable,2020-06-26,3216,MIDDELBURG MARATHON CLUB,THE CHAIRPERSON,HENDRIK POTGIETER STR,,.,MIDDELBURG MPUMALANGA,INTEREST,NETPROCESS,Interest Charged at 24.00%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,600,ADMIN,600,ADMIN,,0,0,0,,3,SLOW PAYER,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES,INTEREST,Refer Invoice # 565495,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,5.75,0.0,,0,0.0,0.0,0,0.0,5.75,5.75,0.0,5.75,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/26,579797,987633,1,1,,7445,7445,J T V PROJECT ENGINEERING,,J T V PROJECT ENGINEERING,P O BOX 1731,,BETHAL,2310,Cash,0,Not Applicable,2020-06-26,7445,J T V PROJECT ENGINEERING,,SUITE C8,11,DOLERITE STR,MIDDELBURG MPUMALANGA,INTEREST,NETPROCESS,Interest Charged at 24.00%,,,40,DEBTORS CORRESPONDENCE,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,600,ADMIN,600,ADMIN,,0,0,0,,3,SLOW PAYER,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES,INTEREST,Refer Invoice # 570044,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,32.36,0.0,,0,0.0,0.0,0,0.0,32.36,32.36,0.0,32.36,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/26,579802,987638,1,5,,7697,7697,CRYSTAL LAGOON INV 196(PTY)LTD,,CRYSTAL LAGOON INV 196(PTY)LTD,P O BOX 5226,,BRONKHORSTSPRUIT,1020,Cash,0,Not Applicable,2020-06-26,7697,CRYSTAL LAGOON INV 196(PTY)LTD,,,42,CHURCH STR,BRONKHORSTSPRUIT,INTEREST,NETPROCESS,Interest Charged at 24.00%,,,40,DEBTORS CORRESPONDENCE,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,600,ADMIN,600,ADMIN,,0,0,0,,3,SLOW PAYER,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES,INTEREST,Refer Invoice # 570413,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,56.16,0.0,,0,0.0,0.0,0,0.0,56.16,56.16,0.0,56.16,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/26,579803,987639,1,1,,7729,7729,MARLEEN TRACERS CC,,MARLEEN TRACERS CC,P O BOX 12312,,LERAATSFONTEIN,1038,Cash,0,Not Applicable,2020-06-26,7729,MARLEEN TRACERS CC,,,5,ALDRINSTREET REYNO RIF,EMALAHLENI - MPUMALANGA,INTEREST,NETPROCESS,Interest Charged at 24.00%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,600,ADMIN,600,ADMIN,,0,0,0,,3,SLOW PAYER,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES,INTEREST,Refer Invoice # 533524,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,16.47,0.0,,0,0.0,0.0,0,0.0,16.47,16.47,0.0,16.47,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/26,579804,987640,1,1,,7789,7789,NICOLAAS BAREND PUREN VAN WYK,,NICOLAAS BAREND PUREN VAN WYK,P/BAG X251839,,MIDDELBURG MPUMALANGA,1050,Cash,0,Not Applicable,2020-06-26,7789,VAN WYK PROKUREURS,,ALZU BUILDING,,DOLERITE CRESCENT,MIDDELBURG MPUMALANGA,INTEREST,NETPROCESS,Interest Charged at 24.00%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,600,ADMIN,600,ADMIN,,0,0,0,,3,SLOW PAYER,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES,INTEREST,Refer Invoice # 568533,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,4.6,0.0,,0,0.0,0.0,0,0.0,4.6,4.6,0.0,4.6,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/26,579805,987641,1,18,,7855,7855,SHONGOLOLO PRE-SCHOOL,,SHONGOLOLO PRE-SCHOOL,P O BOX 326,,EMALAHLENI - MPUMALANGA,1035,Cash,0,Not Applicable,2020-06-26,7855,SHONGOLOLO PRE-SCHOOL,,CLEWER,,378/380 JULES STR,EMALAHLENI - MPUMALANGA,INTEREST,NETPROCESS,Interest Charged at 24.00%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,600,ADMIN,600,ADMIN,,0,0,0,,3,SLOW PAYER,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES,INTEREST,Refer Invoice # 556326,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,1.77,0.0,,0,0.0,0.0,0,0.0,1.77,1.77,0.0,1.77,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/26,579814,987650,1,3,,8028,8028,NCONGWANE'S FUNERAL SERVICES C,,NCONGWANE'S FUNERAL SERVICES C,P.O. BOX 22708,,MIDDELBURG MPUMALANGA,1050,Cash,0,Not Applicable,2020-06-26,8028,NCONGWANE'S FUNERAL SERVICES C,,STAND 8916 EXT 5,,MANDELA AVENUE,MHLUZI,INTEREST,NETPROCESS,Interest Charged at 24.00%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,600,ADMIN,600,ADMIN,,0,0,0,,4,KERISHNIE SILAS - 013 249 8834,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES,INTEREST,Refer Invoice # 570764,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,54.86,0.0,,0,0.0,0.0,0,0.0,54.86,54.86,0.0,54.86,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/26,579820,987656,1,6,,8148,8148,WITBANK MEAT PROCESSORS (PTY)L,,WITBANK MEAT PROCESSORS (PTY)L,P.O. BOX 787,,HIGHLANDS NORTH,2037,Cash,0,Not Applicable,2020-06-26,8148,WITBANK MEAT PROCESSORS (PTY)L,,,5,AIDA STREET,EMALAHLENI - MPUMALANGA,INTEREST,NETPROCESS,Interest Charged at 24.00%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,600,ADMIN,600,ADMIN,,0,0,0,,3,SLOW PAYER,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES,INTEREST,Refer Invoice # 554641,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,6.33,0.0,,0,0.0,0.0,0,0.0,6.33,6.33,0.0,6.33,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/26,579823,987659,1,4,,8169,8169,WJC ENGINEERING SERVICES (PTY),,WJC ENGINEERING SERVICES (PTY),P.O. BOX 8583,,DIE HEUWEL,1042,Cash,0,Not Applicable,2020-06-26,8169,WJC ENGINEERING SERVICES (PTY),,,12,HARMONY STREET KLARINET,EMALAHLENI - MPUMALANGA,INTEREST,NETPROCESS,Interest Charged at 24.00%,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,600,ADMIN,600,ADMIN,,0,0,0,,4,KERISHNIE SILAS - 013 249 8834,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES,INTEREST,Refer Invoice # 567296,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,24.88,0.0,,0,0.0,0.0,0,0.0,24.88,24.88,0.0,24.88,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/26,579825,987661,1,4,,8207,8207,KHUL'UNOLWAZI PRIMARY SCHOOL,,KHUL'UNOLWAZI PRIMARY SCHOOL,P.O. BOX 1332,,MIDDELBURG MPUMALANGA,1050,Cash,0,Not Applicable,2020-06-26,8207,KHUL'UNOLWAZI PRIMARY SCHOOL,,,,7754 EXT 24,MIDDELBURG MPUMALANGA,INTEREST,NETPROCESS,Interest Charged at 24.00%,,,40,DEBTORS CORRESPONDENCE,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,600,ADMIN,600,ADMIN,,0,0,0,,3,SLOW PAYER,1,EA,,N,0.0,,0,,Non-Stock Charges,INTEREST,*,CHARGES,INTEREST,Refer Invoice # 564455,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,6.33,0.0,,0,0.0,0.0,0,0.0,6.33,6.33,0.0,6.33,16:10.6
